,"[0,1]","[1,1]","[1,0]","[1,2]","[1,3]","[1,4]","[1,5]","[1,6]","[1,7]","[1,8]","[1,9]","[1,10]","[1,11]","[1,12]","[1,13]","[1,14]","[1,15]","[1,16]","[1,17]","[1,18]","[1,19]","[1,20]","[1,21]","[1,22]","[1,23]","[1,24]","[1,25]","[1,26]","[1,27]","[1,28]","[1,29]","[1,30]","[2,3]","[3,4]","[4,5]","[5,6]","[6,7]","[7,8]","[8,9]","[9,10]","[10,11]","[11,12]","[12,13]","[13,14]","[14,15]","[15,16]","[16,17]","[17,18]","[18,19]","[19,20]","[20,21]","[21,22]","[22,23]","[23,24]","[24,25]","[25,26]","[26,27]","[27,28]","[28,29]","[29,30]","[2,57]","[2,55]","[2,53]","[2,51]","[2,49]","[2,47]","[2,45]","[2,43]","[2,41]","[2,39]","[2,37]","[2,35]","[2,33]","[2,31]","[2,29]","[3,43]","[3,44]","[2,27]","[3,40]","[3,41]","[2,25]","[3,37]","[3,38]","[2,23]","[3,34]","[3,35]","[2,21]","[3,31]","[3,32]","[2,19]","[3,28]","[4,37]","[3,29]","[4,39]","[2,17]","[3,25]","[4,33]","[3,26]","[4,35]","[2,15]","[3,22]","[4,29]","[5,36]","[3,23]","[4,31]","[2,13]","[3,19]","[4,25]","[5,31]","[3,20]","[4,27]","[5,34]","[2,11]","[3,16]","[4,21]","[5,26]","[6,31]","[3,17]","[4,23]","[5,29]","[6,35]","[2,9]","[3,13]","[4,17]","[5,21]","[6,25]","[7,29]","[8,33]","[3,14]","[4,19]","[5,24]","[6,29]","[7,34]","[2,7]","[3,10]","[4,13]","[5,16]","[6,19]","[7,22]","[8,25]","[9,28]","[10,31]","[3,11]","[4,15]","[5,19]","[6,23]","[7,27]","[8,31]","[2,5]","[3,7]","[4,9]","[5,11]","[6,13]","[7,15]","[8,17]","[9,19]","[10,21]","[11,23]","[12,25]","[13,27]","[14,29]","[15,31]","[3,8]","[4,11]","[5,14]","[6,17]","[7,20]","[8,23]","[9,26]","[10,29]","[11,32]","[3,5]","[4,7]","[5,9]","[6,11]","[7,13]","[8,15]","[9,17]","[10,19]","[11,21]","[12,23]","[13,25]","[14,27]","[15,29]","[16,31]","[5,8]","[7,11]","[9,14]","[11,17]","[13,20]","[15,23]","[17,26]","[19,29]","[21,32]","[5,7]","[7,10]","[9,13]","[11,16]","[13,19]","[15,22]","[17,25]","[19,28]","[21,31]","[8,11]","[11,15]","[14,19]","[17,23]","[20,27]","[23,31]","[7,9]","[10,13]","[13,17]","[16,21]","[19,25]","[22,29]","[25,33]","[11,14]","[15,19]","[19,24]","[23,29]","[27,34]","[9,11]","[13,16]","[17,21]","[21,26]","[25,31]","[14,17]","[19,23]","[24,29]","[29,35]","[11,13]","[16,19]","[21,25]","[26,31]","[17,20]","[23,27]","[29,34]","[13,15]","[19,22]","[25,29]","[31,36]","[20,23]","[27,31]","[15,17]","[22,25]","[29,33]","[23,26]","[31,35]","[17,19]","[25,28]","[33,37]","[26,29]","[35,39]","[19,21]","[28,31]","[29,32]","[21,23]","[31,34]","[32,35]","[23,25]","[34,37]","[35,38]","[25,27]","[37,40]","[38,41]","[27,29]","[40,43]","[41,44]","[29,31]","[31,33]","[33,35]","[35,37]","[37,39]","[39,41]","[41,43]","[43,45]","[45,47]","[47,49]","[49,51]","[51,53]","[53,55]","[55,57]","[5,48]","[5,47]","[5,43]","[5,42]","[5,38]","[5,37]","[7,51]","[7,47]","[5,33]","[5,32]","[7,44]","[9,52]","[7,40]","[5,28]","[7,39]","[8,45]","[5,27]","[7,38]","[8,43]","[7,37]","[9,47]","[11,53]","[9,43]","[7,33]","[5,23]","[7,32]","[8,37]","[5,22]","[7,31]","[8,35]","[7,30]","[9,38]","[11,46]","[13,54]","[13,50]","[11,42]","[9,34]","[7,26]","[10,37]","[11,41]","[5,18]","[7,25]","[9,32]","[8,29]","[11,40]","[5,17]","[7,24]","[9,31]","[8,27]","[11,37]","[7,23]","[10,33]","[11,36]","[9,29]","[13,42]","[14,45]","[11,35]","[13,41]","[15,47]","[17,53]","[19,55]","[17,49]","[15,43]","[13,37]","[11,31]","[9,25]","[13,36]","[14,39]","[7,19]","[10,27]","[13,35]","[11,30]","[5,13]","[7,18]","[9,23]","[11,28]","[13,33]","[8,21]","[11,29]","[14,37]","[5,12]","[7,17]","[9,22]","[11,27]","[13,32]","[8,19]","[11,26]","[14,33]","[7,16]","[10,23]","[13,30]","[11,25]","[15,34]","[9,20]","[13,29]","[17,38]","[14,31]","[11,24]","[16,35]","[17,37]","[13,28]","[19,41]","[20,43]","[15,32]","[17,36]","[19,40]","[21,44]","[23,48]","[25,52]","[27,56]","[29,56]","[27,52]","[25,48]","[23,44]","[21,40]","[19,36]","[17,32]","[15,28]","[22,41]","[23,43]","[13,24]","[19,35]","[20,37]","[11,20]","[16,29]","[21,38]","[17,31]","[9,16]","[13,23]","[17,30]","[14,25]","[19,34]","[7,12]","[10,17]","[13,22]","[16,27]","[19,32]","[11,19]","[15,26]","[19,33]","[8,13]","[11,18]","[14,23]","[17,28]","[20,33]","[13,21]","[18,29]","[23,37]","[12,19]","[17,27]","[22,35]","[19,30]","[16,25]","[23,36]","[25,39]","[20,31]","[24,37]","[28,43]","[32,49]","[36,55]","[36,53]","[32,47]","[28,41]","[24,35]","[20,29]","[29,42]","[31,45]","[16,23]","[23,33]","[25,36]","[12,17]","[17,24]","[22,31]","[19,27]","[26,37]","[13,18]","[18,25]","[23,32]","[21,29]","[29,40]","[19,26]","[27,37]","[30,41]","[25,34]","[31,42]","[37,50]","[41,54]","[35,46]","[29,38]","[23,30]","[17,22]","[24,31]","[27,35]","[18,23]","[25,32]","[29,37]","[26,33]","[34,43]","[42,53]","[38,47]","[30,37]","[22,27]","[31,38]","[35,43]","[23,28]","[32,39]","[37,45]","[33,40]","[43,52]","[37,44]","[27,32]","[28,33]","[40,47]","[44,51]","[32,37]","[33,38]","[37,42]","[38,43]","[42,47]","[43,48]","[13,47]","[12,43]","[12,41]","[13,44]","[17,46]","[19,50]","[13,34]","[12,31]","[16,41]","[20,51]","[20,49]","[16,39]","[12,29]","[17,41]","[19,46]","[13,31]","[19,45]","[17,39]","[18,41]","[22,49]","[27,49]","[23,41]","[22,39]","[26,45]","[18,31]","[17,29]","[24,41]","[27,46]","[23,39]","[29,49]","[31,51]","[25,41]","[19,31]","[21,34]","[31,50]","[29,46]","[31,44]","[29,41]","[31,43]","[34,47]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77623,-1729,-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,13,1729,77623,0,0,0,0,0,0,-1,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-98,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479452,64883,1547,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1547,64883,1479452,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-109,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,455,455,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16284112,-1150123,-53872,-1378,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,12,1378,53872,1150123,16284112,-4,-1,0,0,0,0,-38,-1,0,0,0,20,0,0,0,0,0,0,0,0,-1,60,0,0,0,0,0,0,0,0,0,0,0,-652,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-312,-17,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-1568,1568,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,652,0,0,0,0,0,0,0,0,0,0,0,-60,1,0,0,0,0,0,0,0,0,-20,0,0,0,1,38,0,0,0,0,1,4,-1,0,0,0,0,-4,0,0,0,-10,-4,0,0,0,0,0,0,0,0,-4,4,0,0,0,0,0,0,0,0,4,10,0,0,0,4,0,0,0,0,1
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115837592,11764688,885677,44408,1222,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1222,44408,885677,11764688,115837592,20,16,0,0,0,0,536,8,0,0,0,-20,0,0,0,1,0,0,0,0,8,-79,0,0,0,0,0,0,0,0,0,0,-1,2619,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4,1073,-868,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,364,4368,4368,364,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-868,1073,-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54,2619,-1,0,0,0,0,0,0,0,0,0,0,-79,8,0,0,0,0,0,0,1,0,-20,0,0,0,8,536,0,0,0,0,16,20,0,0,0,0,-1,10,0,0,0,44,30,0,0,0,-1,0,1,0,0,18,18,0,0,1,0,0,0,-1,0,30,44,0,0,0,10,-1,0,0,0,0
